0.090133 0.100000 0.023436 0.100000
0.161984 0.100000 0.075443 0.100000
0.091563 0.100000 0.109661 0.100000
0.104459 0.100000 0.148886 0.100000
0.128396 0.100000 0.199512 0.100000
0.092321 0.100000 0.096779 0.100000
0.083347 0.100000 0.078610 0.100000
0.118686 0.100000 0.157325 0.100000
0.084661 0.100000 0.098139 0.100000
0.097280 0.100000 0.063566 0.100000
0.217381 0.200000 0.050613 0.200000
0.172793 0.200000 0.174030 0.200000
0.222126 0.200000 0.159093 0.200000
0.193143 0.200000 0.166411 0.200000
0.182334 0.200000 0.135833 0.200000
0.199648 0.200000 0.129307 0.200000
0.208712 0.200000 0.067885 0.200000
0.178295 0.200000 0.122750 0.200000
0.160311 0.200000 0.044216 0.200000
0.223851 0.200000 0.106820 0.200000
0.331576 0.300000 0.136102 0.300000
0.205998 0.300000 0.354463 0.300000
0.364040 0.300000 0.739939 0.300000
0.339831 0.300000 0.237802 0.300000
0.384064 0.300000 0.621077 0.300000
0.301820 0.300000 0.147344 0.300000
0.309688 0.300000 0.150702 0.300000
0.325855 0.300000 0.294749 0.300000
0.302059 0.300000 0.392875 0.300000
0.318222 0.300000 0.210325 0.300000
0.455292 0.400000 0.386823 0.400000
0.441996 0.400000 0.266625 0.400000
0.450900 0.400000 0.481047 0.400000
0.413405 0.400000 0.596662 0.400000
0.424384 0.400000 0.511440 0.400000
0.362508 0.400000 0.230425 0.400000
0.416401 0.400000 0.289988 0.400000
0.414743 0.400000 0.394371 0.400000
0.324364 0.400000 0.516585 0.400000
0.391946 0.400000 0.609649 0.400000
0.522145 0.500000 0.159102 0.500000
0.506353 0.500000 0.422826 0.500000
0.517985 0.500000 0.313638 0.500000
0.397263 0.500000 0.522400 0.500000
0.435021 0.500000 0.550988 0.500000
0.478956 0.500000 0.605148 0.500000
0.500862 0.500000 0.485916 0.500000
0.438347 0.500000 0.229944 0.500000
0.461377 0.500000 0.251946 0.500000
0.524941 0.500000 0.531190 0.500000
0.624259 0.600000 0.542838 0.600000
0.577667 0.600000 0.746986 0.600000
0.517270 0.600000 0.484164 0.600000
0.556754 0.600000 0.653322 0.600000
0.539377 0.600000 1.040416 0.600000
0.559960 0.600000 0.400811 0.600000
0.577957 0.600000 0.613927 0.600000
0.455909 0.600000 0.774101 0.600000
0.583293 0.600000 0.509030 0.600000
0.598485 0.600000 0.886461 0.600000
0.697038 0.700000 0.350246 0.700000
0.646044 0.700000 0.290358 0.700000
0.692380 0.700000 0.494676 0.700000
0.532980 0.700000 0.139582 0.700000
0.540522 0.700000 0.354767 0.700000
0.582942 0.700000 0.346854 0.700000
0.693338 0.700000 0.868126 0.700000
0.631297 0.700000 0.565819 0.700000
0.626358 0.700000 0.621136 0.700000
0.695373 0.700000 0.628458 0.700000
0.763751 0.800000 0.768164 0.800000
0.768606 0.800000 0.842963 0.800000
0.698816 0.800000 0.928529 0.800000
0.701894 0.800000 0.939585 0.800000
0.758338 0.800000 0.765079 0.800000
0.675338 0.800000 0.664226 0.800000
0.613943 0.800000 0.662545 0.800000
0.755452 0.800000 0.481486 0.800000
0.617398 0.800000 0.517862 0.800000
0.732849 0.800000 0.508615 0.800000
0.812106 0.900000 0.792854 0.900000
0.814636 0.900000 0.868784 0.900000
0.788402 0.900000 0.644032 0.900000
0.799954 0.900000 0.550318 0.900000
0.786623 0.900000 0.963555 0.900000
0.799364 0.900000 0.787525 0.900000
0.786821 0.900000 0.522879 0.900000
0.824722 0.900000 0.818747 0.900000
0.767160 0.900000 0.333453 0.900000
0.803562 0.900000 0.895951 0.900000
