0.102467 0.100000 0.104916 1.000000
0.099767 0.100000 0.108543 1.000000
0.086686 0.100000 0.061823 1.000000
0.075005 0.100000 0.124684 1.000000
0.099901 0.100000 0.079782 1.000000
0.102316 0.100000 0.133011 1.000000
0.107724 0.100000 0.079529 1.000000
0.107766 0.100000 0.039957 1.000000
0.096087 0.100000 0.117003 1.000000
0.088405 0.100000 0.115770 1.000000
0.096989 0.100000 0.082892 1.000000
0.084109 0.100000 0.074518 1.000000
0.094375 0.100000 0.080746 1.000000
0.095383 0.100000 0.141321 1.000000
0.111226 0.100000 0.087166 1.000000
0.114930 0.100000 0.107916 1.000000
0.103010 0.100000 0.139064 1.000000
0.097994 0.100000 0.113187 1.000000
0.091939 0.100000 0.077526 1.000000
0.092811 0.100000 0.114644 1.000000
0.092160 0.100000 0.077469 1.000000
0.090005 0.100000 0.038854 1.000000
0.096824 0.100000 0.109307 1.000000
0.090562 0.100000 0.081752 1.000000
0.104356 0.100000 0.156239 1.000000
0.158562 0.100000 0.140534 1.000000
0.117706 0.100000 0.051144 1.000000
0.127377 0.100000 0.116949 1.000000
0.081067 0.100000 0.091029 1.000000
0.100570 0.100000 0.084892 1.000000
0.084051 0.100000 0.150141 1.000000
0.096821 0.100000 0.095691 1.000000
0.105562 0.100000 0.100831 1.000000
0.104683 0.100000 0.056579 1.000000
0.094291 0.100000 0.058818 1.000000
0.090119 0.100000 0.070317 1.000000
0.100144 0.100000 0.086795 1.000000
0.087936 0.100000 0.073261 1.000000
0.122861 0.100000 0.112919 1.000000
0.102512 0.100000 0.116669 1.000000
0.098500 0.100000 0.093563 1.000000
0.122586 0.100000 0.206005 1.000000
0.084544 0.100000 0.079875 1.000000
0.112484 0.100000 0.207972 1.000000
0.094900 0.100000 0.095887 1.000000
0.094243 0.100000 0.106376 1.000000
0.082959 0.100000 0.085907 1.000000
0.094723 0.100000 0.141355 1.000000
0.096500 0.100000 0.025349 1.000000
0.124100 0.100000 0.058297 1.000000
0.084900 0.100000 0.087348 1.000000
0.103765 0.100000 0.098543 1.000000
0.108951 0.100000 0.114472 1.000000
0.101451 0.100000 0.074683 1.000000
0.090241 0.100000 0.105565 1.000000
0.097435 0.100000 0.131588 1.000000
0.081774 0.100000 0.081494 1.000000
0.091074 0.100000 0.110728 1.000000
0.121005 0.100000 0.024385 1.000000
0.091455 0.100000 0.079408 1.000000
0.112187 0.100000 0.079844 1.000000
0.095557 0.100000 0.234669 1.000000
0.081093 0.100000 0.063826 1.000000
0.088683 0.100000 0.086689 1.000000
0.118925 0.100000 0.077459 1.000000
0.095952 0.100000 0.074889 1.000000
0.173864 0.100000 0.060534 1.000000
0.104972 0.100000 0.121081 1.000000
0.124819 0.100000 0.100592 1.000000
0.099826 0.100000 0.090105 1.000000
0.097760 0.100000 0.047968 1.000000
0.136704 0.100000 0.213573 1.000000
0.093067 0.100000 0.090619 1.000000
0.097406 0.100000 0.093637 1.000000
0.074992 0.100000 0.108463 1.000000
0.091109 0.100000 0.092286 1.000000
0.138538 0.100000 0.025948 1.000000
0.116487 0.100000 0.050756 1.000000
0.088603 0.100000 0.103432 1.000000
0.095958 0.100000 0.040541 1.000000
0.101632 0.100000 0.128557 1.000000
0.106393 0.100000 0.077097 1.000000
0.123338 0.100000 0.160505 1.000000
0.101652 0.100000 0.083875 1.000000
0.085740 0.100000 0.120252 1.000000
0.090379 0.100000 0.080791 1.000000
0.111262 0.100000 0.101861 1.000000
0.099764 0.100000 0.069465 1.000000
0.087553 0.100000 0.083343 1.000000
0.095000 0.100000 0.091499 1.000000
0.092642 0.100000 0.089578 1.000000
0.076473 0.100000 0.126295 1.000000
0.091153 0.100000 0.065507 1.000000
0.095837 0.100000 0.079083 1.000000
0.081231 0.100000 0.136376 1.000000
0.092599 0.100000 0.048422 1.000000
0.092710 0.100000 0.164254 1.000000
0.108398 0.100000 0.023962 1.000000
0.089405 0.100000 0.057110 1.000000
0.105572 0.100000 0.123022 1.000000
0.092188 0.100000 0.059031 1.000000
0.099170 0.100000 0.066381 1.000000
0.090283 0.100000 0.061895 1.000000
0.134017 0.100000 0.138150 1.000000
0.096379 0.100000 0.137485 1.000000
0.100942 0.100000 0.250468 1.000000
0.088754 0.100000 0.141809 1.000000
0.086592 0.100000 0.048914 1.000000
0.082180 0.100000 0.070953 1.000000
0.103317 0.100000 0.078376 1.000000
0.083775 0.100000 0.076887 1.000000
0.087379 0.100000 0.102973 1.000000
0.095929 0.100000 0.222386 1.000000
0.099149 0.100000 0.091088 1.000000
0.092646 0.100000 0.098244 1.000000
0.112806 0.100000 0.070113 1.000000
0.112264 0.100000 0.101693 1.000000
0.089078 0.100000 0.068939 1.000000
0.111950 0.100000 0.133363 1.000000
0.110621 0.100000 0.080346 1.000000
0.103498 0.100000 0.053813 1.000000
0.083951 0.100000 0.096583 1.000000
0.098214 0.100000 0.083333 1.000000
0.098722 0.100000 0.215977 1.000000
0.089249 0.100000 0.087869 1.000000
0.100149 0.100000 0.091357 1.000000
0.086577 0.100000 0.084027 1.000000
0.087432 0.100000 0.068482 1.000000
0.090429 0.100000 0.090816 1.000000
0.083518 0.100000 0.114656 1.000000
0.117514 0.100000 0.052731 1.000000
0.108966 0.100000 0.164426 1.000000
0.105467 0.100000 0.131663 1.000000
0.107226 0.100000 0.105319 1.000000
0.089639 0.100000 0.119287 1.000000
0.109940 0.100000 0.045129 1.000000
0.100327 0.100000 0.088049 1.000000
0.137567 0.100000 0.327692 1.000000
0.103023 0.100000 0.088403 1.000000
0.090255 0.100000 0.104066 1.000000
0.108090 0.100000 0.080447 1.000000
0.091821 0.100000 0.087230 1.000000
0.089660 0.100000 0.091229 1.000000
0.089507 0.100000 0.041513 1.000000
0.091872 0.100000 0.039656 1.000000
0.093412 0.100000 0.101279 1.000000
0.083116 0.100000 0.036325 1.000000
0.093820 0.100000 0.063317 1.000000
0.105696 0.100000 0.095930 1.000000
0.115067 0.100000 0.118134 1.000000
0.095137 0.100000 0.093341 1.000000
0.085005 0.100000 0.064431 1.000000
0.109226 0.100000 0.060437 1.000000
0.105106 0.100000 0.135752 1.000000
0.086141 0.100000 0.055989 1.000000
0.108000 0.100000 0.077787 1.000000
0.094624 0.100000 0.107689 1.000000
0.082340 0.100000 0.099562 1.000000
0.099969 0.100000 0.105519 1.000000
0.099987 0.100000 0.070074 1.000000
0.073749 0.100000 0.144676 1.000000
0.097070 0.100000 0.083981 1.000000
0.151003 0.100000 0.093727 1.000000
0.086583 0.100000 0.087239 1.000000
0.106900 0.100000 0.058011 1.000000
0.087573 0.100000 0.086844 1.000000
0.104547 0.100000 0.081096 1.000000
0.104945 0.100000 0.038747 1.000000
0.172252 0.100000 0.232172 1.000000
0.119362 0.100000 0.117033 1.000000
0.087023 0.100000 0.100957 1.000000
0.096998 0.100000 0.020214 1.000000
0.108450 0.100000 0.144482 1.000000
0.092379 0.100000 0.105322 1.000000
0.083438 0.100000 0.088059 1.000000
0.088357 0.100000 0.113337 1.000000
0.090154 0.100000 0.087331 1.000000
0.092906 0.100000 0.064034 1.000000
0.090619 0.100000 0.102047 1.000000
0.107353 0.100000 0.142986 1.000000
0.099101 0.100000 0.071399 1.000000
0.140835 0.100000 0.317390 1.000000
0.121368 0.100000 0.112710 1.000000
0.110938 0.100000 0.146806 1.000000
0.099807 0.100000 0.103772 1.000000
0.103227 0.100000 0.228785 1.000000
0.168614 0.100000 0.182535 1.000000
0.098868 0.100000 0.094534 1.000000
0.144369 0.100000 0.186242 1.000000
0.110051 0.100000 0.106747 1.000000
0.085450 0.100000 0.049600 1.000000
0.085297 0.100000 0.104473 1.000000
0.109722 0.100000 0.188763 1.000000
0.100730 0.100000 0.064810 1.000000
0.073197 0.100000 0.033990 1.000000
0.102434 0.100000 0.128766 1.000000
0.094854 0.100000 0.135028 1.000000
0.117197 0.100000 0.220166 1.000000
0.123901 0.100000 0.013133 1.000000
0.110341 0.100000 0.051541 1.000000
0.091425 0.100000 0.121132 1.000000
0.106064 0.100000 0.101965 1.000000
0.090543 0.100000 0.104496 1.000000
0.118482 0.100000 0.160334 1.000000
0.122453 0.100000 0.133852 1.000000
0.106771 0.100000 0.074233 1.000000
0.084716 0.100000 0.114866 1.000000
0.097311 0.100000 0.132588 1.000000
0.071050 0.100000 0.070626 1.000000
0.097909 0.100000 0.056461 1.000000
0.077943 0.100000 0.084937 1.000000
0.088851 0.100000 0.118576 1.000000
0.102318 0.100000 0.103273 1.000000
0.118874 0.100000 0.076737 1.000000
0.106254 0.100000 0.045230 1.000000
0.096548 0.100000 0.060579 1.000000
0.118428 0.100000 0.045290 1.000000
0.093152 0.100000 0.071653 1.000000
0.090051 0.100000 0.128324 1.000000
0.091923 0.100000 0.127941 1.000000
0.100246 0.100000 0.029537 1.000000
0.119204 0.100000 0.097248 1.000000
0.092228 0.100000 0.015576 1.000000
0.091062 0.100000 0.069635 1.000000
0.134979 0.100000 0.155843 1.000000
0.095002 0.100000 0.114504 1.000000
0.113261 0.100000 0.130428 1.000000
0.098311 0.100000 0.040117 1.000000
0.093401 0.100000 0.076806 1.000000
0.076334 0.100000 0.097021 1.000000
0.093497 0.100000 0.086041 1.000000
0.101549 0.100000 0.104651 1.000000
0.081454 0.100000 0.135880 1.000000
0.096446 0.100000 0.050742 1.000000
0.091586 0.100000 0.155401 1.000000
0.099108 0.100000 0.262996 1.000000
0.130809 0.100000 0.087596 1.000000
0.087866 0.100000 0.091869 1.000000
0.119056 0.100000 0.047005 1.000000
0.096962 0.100000 0.088295 1.000000
0.092215 0.100000 0.095410 1.000000
0.092396 0.100000 0.150260 1.000000
0.106669 0.100000 0.079226 1.000000
0.093183 0.100000 0.017654 1.000000
0.085680 0.100000 0.063984 1.000000
0.092298 0.100000 0.077077 1.000000
0.164087 0.100000 0.242148 1.000000
0.086671 0.100000 0.138775 1.000000
0.091866 0.100000 0.040074 1.000000
0.069956 0.100000 0.116454 1.000000
0.106516 0.100000 0.166441 1.000000
0.103575 0.100000 0.045909 1.000000
0.091505 0.100000 0.095686 1.000000
0.109540 0.100000 0.041049 1.000000
0.109744 0.100000 0.123229 1.000000
0.100028 0.100000 0.089265 1.000000
0.113766 0.100000 0.008377 1.000000
0.074844 0.100000 0.067570 1.000000
0.102315 0.100000 0.028613 1.000000
0.120455 0.100000 0.068457 1.000000
0.077776 0.100000 0.101518 1.000000
0.089141 0.100000 0.068911 1.000000
0.093315 0.100000 0.090209 1.000000
0.108764 0.100000 0.090095 1.000000
0.113088 0.100000 0.136491 1.000000
0.109392 0.100000 0.099398 1.000000
0.106305 0.100000 0.121702 1.000000
0.096630 0.100000 0.151481 1.000000
0.101510 0.100000 0.129063 1.000000
0.097762 0.100000 0.108314 1.000000
0.093298 0.100000 0.102147 1.000000
0.082705 0.100000 0.192940 1.000000
0.093804 0.100000 0.095774 1.000000
0.089970 0.100000 0.071005 1.000000
0.120528 0.100000 0.225965 1.000000
0.122919 0.100000 0.180213 1.000000
0.095293 0.100000 0.087955 1.000000
